Job title,Business Group,Job location,Country of work,Job category,Responsibilities,Link to where the specific job is posted.
WXG07-企业微信企业邮运营开发工程师,WXG,广州,中国,技术,负责企业邮箱反垃圾与业务运营平台的设计和开发。,http://careers.tencent.com/jobdesc.html?postId=1343885825007427584
WXG07-运营开发工程师,WXG,广州,中国,技术,"负责部门内业务数据分析平台的建设，提升业务数据统计的稳定性以及业务数据分析的效率。
负责部门运营支撑系统的设计与开发，提升日常运营效率。",http://careers.tencent.com/jobdesc.html?postId=1376832110211375104
34471-电商交易后台开发工程师,PCG,上海,中国,技术,"1. 负责小鹅拼拼交易、订单、物流、售后等相关系统建设，提升业务供应效率和经营效率；
2. 业务技术架构设计，提供基于性能、稳定、扩展、安全等方面规划技术架构，并驱动落地；
3. 负责攻克高并发、高稳定性，业务模型复杂等带来的各种挑战及技术难关；
4. 为团队引入创新的技术、创新的解决方案，用创新的思路解决问题；
",http://careers.tencent.com/jobdesc.html?postId=1409361789405110272
34471-电商智能系统后台开发工程师,PCG,深圳,中国,技术,"1. 负责小鹅拼拼业务技术架构设计，提供基于性能、稳定、扩展、安全等方面规划技术架构，并驱动落地；
2. 负责攻克高并发、高稳定性，业务模型复杂等带来的各种挑战及技术难关；
3. 为团队引入创新的技术、创新的解决方案；",http://careers.tencent.com/jobdesc.html?postId=1405432378834296832
PCG04-后台高级开发工程师（北京/深圳）,PCG,北京,中国,技术,负责PCG信息流业务的研发工具建设，包括但不限于Debug、DevOps、CICD工具等相关平台的后台/全栈开发工作，参与平台的需求分析、架构设计、核心框架及组件的开发，优化和改进现有产品以提升用户体验，持续从技术上提升稳定性、安全性、可用性等技术能力。不局限于按部就班的研发工作，对用户体验敏感。,http://careers.tencent.com/jobdesc.html?postId=1394466180302905344
46501-运维开发工程师（CSIG全资子公司）（西安）,CSIG,西安,中国,技术,"1、负责腾讯云政府行业应用稳定性保障、容灾方案设计和实施；
2、负责相关系统的资源管理与规划，提升资源效率；
3、参与运维支撑平台建设，开发工具，提升运营效率；
4、对线上事故进行快速响应并建立机制、平台提升处理效率；
（备注：此岗位编制为腾讯旗下全资子公司）
",http://careers.tencent.com/jobdesc.html?postId=1428178928857522176
TEG02-芯片设计工程师（深圳）,TEG,深圳,中国,技术,"负责芯片的详细设计、实现及综合等设计工作；
负责芯片的性能分析及优化；
支撑验证团队完成UT/IT/ST验证计划的制定和执行、覆盖率收集、原型验证问题定位；
支撑后端团队完成floorplan, 网表交付交付质量把控；
",http://careers.tencent.com/jobdesc.html?postId=1376718746361536512
TEG02-骨干网运营工程师,TEG,深圳,中国,技术,"负责公司数据中心骨干网络的运营保障，支撑复杂突发网络事件的应急处理及善后； 
持续改进网络监控、故障处理、隐患挖掘、故障预测等相关技术和方法，不断提升运营效率和质量； 
深度参与公司基础网络架构设计，针对运营中发现的问题，提出改进建议，协同规划及建设team形成闭环处理；
负责网络优化项目的落地，作为项目PM总控项目实施，负责解决项目实施过程中碰到网络及其他问题；",http://careers.tencent.com/jobdesc.html?postId=1398122137230778368
TEG02-芯片设计工程师（上海）,TEG,上海,中国,技术,"负责芯片的详细设计、实现及综合等设计工作；
负责芯片的性能分析及优化；
支撑验证团队完成UT/IT/ST验证计划的制定和执行、覆盖率收集、原型验证问题定位；
支撑后端团队完成floorplan, 网表交付交付质量把控；
",http://careers.tencent.com/jobdesc.html?postId=1376718747418501120
TEG02-芯片设计工程师（北京）,TEG,北京,中国,技术,"负责芯片的详细设计、实现及综合等设计工作；
负责芯片的性能分析及优化；
支撑验证团队完成UT/IT/ST验证计划的制定和执行、覆盖率收集、原型验证问题定位；
支撑后端团队完成floorplan, 网表交付交付质量把控；
",http://careers.tencent.com/jobdesc.html?postId=1376718748492242944
TEG02-芯片验证工程师（深圳）,TEG,深圳,中国,技术,"负责芯片的验证策略、验证方案的分析及输出，完成芯片验证环境的开发及芯片验证的执行； 
参与芯片的模块及架构设计、debug，并协助定位Emulation/原型验证的问题；
负责关键IP的系统集成验证；
",http://careers.tencent.com/jobdesc.html?postId=1376718749389824000
TEG02-芯片验证工程师（北京）,TEG,北京,中国,技术,"负责芯片的验证策略、验证方案的分析及输出，完成芯片验证环境的开发及芯片验证的执行； 
参与芯片的模块及架构设计、debug，并协助定位Emulation/原型验证的问题；
负责关键IP的系统集成验证；
",http://careers.tencent.com/jobdesc.html?postId=1376718750765555712
TEG02-芯片验证工程师（上海）,TEG,上海,中国,技术,"负责芯片的验证策略、验证方案的分析及输出，完成芯片验证环境的开发及芯片验证的执行； 
参与芯片的模块及架构设计、debug，并协助定位Emulation/原型验证的问题；
负责关键IP的系统集成验证；
",http://careers.tencent.com/jobdesc.html?postId=1376718751663136768
TEG02-系统运维工程师（深圳）,TEG,深圳,中国,技术,"负责腾讯海量网络网管平台技术运营工作；
保障网管平台服务质量；
负责构建优化自动化运维工具平台，优化工作流程，提升工作效能；",http://careers.tencent.com/jobdesc.html?postId=1376718822567845888
TEG02-光模块硬件&电芯片设计工程师,TEG,深圳,中国,技术,"根据项目具体需求，规划芯片功能和规格，并细化芯片目标指标；提前布局对应的IP；
主导芯片中各模组定义和设计，负责模块的仿真和验证；独立完成芯片的建模、设计、仿真、验证等工作；输出相关设计文档；
负责战略供应的芯片进行技术规格选型以及测试验证，给出使用以及改进意见；
负责高速有源铜缆25G及以上芯片功能定制、联合芯片商设计开发；
",http://careers.tencent.com/jobdesc.html?postId=1354607005947404288
WXG-高端核心岗位,S3,广州,中国,技术,高端核心岗位,http://careers.tencent.com/jobdesc.html?postId=1387579799785971712
CSIG07-零信任后台架构专家（深圳/北京）,CSIG,深圳,中国,技术,"1、负责腾讯安全产品iOA产品的后台高可用架构设计；
2、负责腾讯安全产品iOA产品的稳定性、性能建设；
3、负责腾讯安全产品iOA产品的企业实施、监控、运维方案的制定。",http://careers.tencent.com/jobdesc.html?postId=1387438804771545088
41074-腾讯云计费后台开发工程师（深圳）,CSIG,深圳,中国,技术,"负责腾讯云计费系统的架构设计和研发工作；
负责腾讯云计费系统稳定性提升工作；
负责腾讯云计费系统重构工作。",http://careers.tencent.com/jobdesc.html?postId=1331182389434523648
41074- 腾讯云平台产品前端开发工程师（CSIG全资子公司）,CSIG,西安,中国,技术,"1、负责腾讯云官网产品的前端架构设计和需求开发工作；
2、负责腾讯云账号相关运营工具的建设。",http://careers.tencent.com/jobdesc.html?postId=1335483396050132992
41074-腾讯云账号后台开发,CSIG,深圳,中国,技术,负责腾讯云帐号平台的研发工作，主要包括： 1.负责腾讯云帐号权限、基础安全、消息文档等相关产品的后台开发； 2.负责对现有系统稳定性优化、性能调优等工作； 3.负责腾讯云帐号安全的后台开发、建设；,http://careers.tencent.com/jobdesc.html?postId=1334055621737062400
CSIG17-云数据库测试高级工程师（成都/深圳/北京）,CSIG,成都,中国,技术,"1、负责腾讯云包括Mysql, Redis, 云原生DB等数据库产品的测试工作；
2、负责分析产品需求，架构，设计测试方法和测试用例；
3、负责产品功能，性能测试、竞品分析、稳定性，可靠性等专项测试工作；
4、负责建设产品相关的效能建设包括但不限于流水线，自动化测试以及必要的测试工具开发等工作；
5、不断改进测试过程、方法和技术，提升产品质量。",http://careers.tencent.com/jobdesc.html?postId=1417805505018994688
CSIG17-WEB前端开发工程师（CSIG全资子公司）,CSIG,西安,中国,技术,"负责腾讯Devops平台的前端业务开发
注：此岗位为腾讯集团旗下全资子公司（云智）编制岗位",http://careers.tencent.com/jobdesc.html?postId=1375704817468448768
22989-日志服务开发工程师 （CSIG全资子公司）（武汉）,CSIG,武汉,中国,技术,"1.负责腾讯日志服务(CLS, Cloud Log Service)平台研发；
2.海量日志数据（PB级）存储、检索、分析与处理。
3.大规模高并发分布式系统架构设计、优化研发。
4,支持腾讯专有云项目日志服务产品的交付部署/故障处理。",http://careers.tencent.com/jobdesc.html?postId=1387664234845839360
22989-日志服务开发工程师 （CSIG全资子公司）（西安）,CSIG,西安,中国,技术,"1.负责腾讯日志服务(CLS, Cloud Log Service)平台研发；
2.海量日志数据（PB级）存储、检索、分析与处理。
3.大规模高并发分布式系统架构设计、优化研发。
4,支持腾讯专有云项目日志服务产品的交付部署/故障处理。",http://careers.tencent.com/jobdesc.html?postId=1387665329978613760
22989-云存储研发工程师（CSIG全资子公司） （武汉）,CSIG,武汉,中国,技术,"负责专有云块存储/文件存储/日志存储产品功能研发和维护；
重点负责对产品交付部署，版本升级，日常运维能力的梳理和优化；
负责现网疑难问题的分析定位，跟踪解决以及沉淀；
负责给一线交付/运维人员赋能，培训产品的交付/运维能力。",http://careers.tencent.com/jobdesc.html?postId=1387693621121130496
22989-腾讯云分布式块存储后台研发工程师（全资子公司）（西安）,CSIG,西安,中国,技术,"* 负责腾讯云云硬盘和快照的后台管理系统的架构设计和开发；
* 负责腾讯云宿主机块存储相关Agent的设计和开发；
* 负责腾讯云云硬盘和快照后台系统的私有化开发。",http://careers.tencent.com/jobdesc.html?postId=1409339992391557120
CSIG17-腾讯云网络测试开发工程师（CSIG全资子公司）（武汉/长沙/西安）,CSIG,西安,中国,技术,"你是网络大牛，热衷于专研云网络技术的奥秘；亦或是有技术热情的潜力派，希望揭开云网络的神秘面纱，那么欢迎加入腾讯云网络测试团队，我们致力于腾讯云IAAS层云网络的质量保障工作，为腾讯云提供强大、稳定的网络通讯服务，支撑云上海量业务。
在这里，你可以深入接触相关腾讯云网络产品，类如：私有网络、负载均衡、自定义防火墙、专线网络和NAT网关等；
在这里，你还可以深入运用并学习相关Overlay网络技术，类如：Vxlan、GRE、L2/L3网络协议、IPSec、NAT原理、OSPF、BGP和ISIS等；
在这里，你还可以深入接触Linux下前沿网络流量转发技术，类如：DPDK、OVS、智能网卡、FPGA和P4等
在这里，你还可以深度参与腾讯云DevOps流程建设与相关运营工作，并且可以参与设计优化自动化测试框架进行相关自动化测试工作；
加入我们，与业内最优秀的同事并肩，成为网络测试大牛，见证云网络技术的发展，创造业务的一个个里程碑。

1) 负责腾讯云产品需求和架构分析，测试设计和测试开发工作，包括IaaS层如计算、网络和虚拟化等，包括但不限于功能测试，性能测试，可靠性测试，高可用测试，混沌测试，稳定性测试，用户体验等系统测试工作；
2) 对测试方案进行有效的落地和执行，以确保项目进度和质量，形成自动化测试用例并进一步形成服务化提升效率；
3) 架构并实现IaaS层如网络、虚拟化等产品自动化测试平台，提升产品测试和交付能力；
4)不断提升测试过程、方法和技术，构建质量评估标准，优化改进措施，提升产品质量和效率；
5）设计、构建并落地各产品自动化构建、测试和发布的工程基础设施和流程优化；
注：此岗位位腾讯集团旗下全资子公司编制",http://careers.tencent.com/jobdesc.html?postId=1417020821116821504
22989-腾讯云分布式块存储后台研发工程师（全资子公司）（武汉）,CSIG,武汉,中国,技术,"* 负责腾讯云云硬盘和快照的后台管理系统的架构设计和开发；
* 负责腾讯云宿主机块存储相关Agent的设计和开发；
* 负责腾讯云云硬盘和快照后台系统的私有化开发。",http://careers.tencent.com/jobdesc.html?postId=1409339998817230848
22989-云数据库高级DBA（成都）,CSIG,成都,中国,技术,"参与腾讯云云产品数据库的架构设计、交付及服务；
负责腾讯云数据库的自动化运维和改进，推动提升腾讯云云数据库产品的演进；
负责与腾讯云大客户针对数据库产品的技术沟通和支持，为大客户提供优质的技术服务。",http://careers.tencent.com/jobdesc.html?postId=1292847557948481536
18428-金融科技研发效能专家（深圳）,CDG,深圳,中国,技术,"1、负责DevOps效能工具链规划设计，包括资源管理、CI、CD、K8S等，负责自动化测试平台的建设。
2、研究并推广业界先进的DevOps研发管理思想、方法论与实践。
3、负责效能标准和度量平台的规划设计。
4、结合支付金融团队实际情况，制定有针对性的效率提升方案，指导和推动实施，提升团队的研发效能。",http://careers.tencent.com/jobdesc.html?postId=1397087233663574016
WXG03-小程序电商后台开发工程师（广州）,WXG,广州,中国,技术,"负责小程序以及视频号电商后台（商品、订单、优惠券、带货等）的后台开发工作；
参与产品设计，负责新特性的后台系统设计与实现",http://careers.tencent.com/jobdesc.html?postId=0
41071-视频编解码算法工程师（北京）（北京）,CSIG,北京,中国,技术,"1、参与视频编解码内核的实现和优化，包括H.264,H.265, AV1等；
2、研究编解码快速算法，实现新工具和特性，优化工程实现，提高编解码器画质和速度;
3、结合腾讯会议视频方案，实现视频编码器特性，如SVC、ROI等;
4. （可选）参与编解码相关研究及AI结合研究，如 高清低码、感知编码、ROI、视频编码损伤恢复等;
5、（可选）参与视频编解码算法的汇编优化，包括x86平台及客户端ARM平台指令集优化。",http://careers.tencent.com/jobdesc.html?postId=1374752070883614720
41071-视频编解码算法工程师（北京）（深圳）,CSIG,深圳,中国,技术,"1、参与视频编解码内核的实现和优化，包括H.264,H.265, AV1等；
2、研究编解码快速算法，实现新工具和特性，优化工程实现，提高编解码器画质和速度;
3、结合腾讯会议视频方案，实现视频编码器特性，如SVC、ROI等;
4. （可选）参与编解码相关研究及AI结合研究，如 高清低码、感知编码、ROI、视频编码损伤恢复等;
5、（可选）参与视频编解码算法的汇编优化，包括x86平台及客户端ARM平台指令集优化。",http://careers.tencent.com/jobdesc.html?postId=1374752069654683648
15851-高级游戏测试工程师(上海),IEG,上海,中国,技术,"1、负责移动游戏产品的测试工作，包括功能、性能、自动化、代码质量等维度；
2、负责项目/模块的测试计划排期和测试任务跟踪执行，及时提出风险项和确保所负责项目/模块的质量；
3、负责项目/模块的测试流程优化、测试效率优化、外网质量改进等；
4、针对测试行为中的难点和盲区提出新的测试方案，引入或开发新的测试方法和测试工具； 
",http://careers.tencent.com/jobdesc.html?postId=0
44526-腾讯音乐研发部前端组长,公司其他组织,深圳,中国,技术,"负责研发部的web前端开发工作，制定符合业务发展需要的前端方案；
搭建前端架构以及核心代码实现；
配合服务端开发共同完成项目开发任务并落地实施。
",http://careers.tencent.com/jobdesc.html?postId=1419926553101344768
33370-车联网后台开发工程师,CSIG,深圳,中国,技术,"1、负责车联网后台服务的开发、优化；
2、理解业务、识别需求、推动需求的快速落地；
3、参与工具平台和运营平台的建设；
4、持续提升服务质量；",http://careers.tencent.com/jobdesc.html?postId=1431178717551403008
45321-SSV-碳中和实验室研发管理经理（北京）,CDG,北京,中国,技术,"1、负责碳中和实验室的技术架构设计及研发管理工作；
2、负责整体的研发进度及质量管理，能够协同内外部团队对碳中和相关产品的研发进行管控；
3、充分理解碳中和的业务，并结合技术资源，带领团队推动整个项目快速高效的完成，并能够在实际推进过程中发现潜在问题，并及时反馈，找出相关解决方案；
4、负责项目推进中的过程管理，关键项目及研发效能的计划制定、进度驱动和跟踪、风险识别以及应对，质量管理，确保项目按计划完成；
5、负责与项目内外部合作伙伴进行沟通，制定双方合作的流程规范，并推动合作事宜；
6、负责研发的流程和规范的制定与优化，包括梳理各个工作角色（如研发工程师、测试工程师等）的范围、职责和分工，梳理和优化研发流程并通过流程、工具、制度等方面不断提升研发效率；
7、定期组织团队总结和梳理项目进展和问题，带领团队成员不断成长，打造具有战斗力的团队。",http://careers.tencent.com/jobdesc.html?postId=0
15571-《UE4写实军事大世界射击手游》客户端开发工程师（深圳/上海/成都）,IEG,深圳,中国,技术,"负责UE4射击类手游项目的GamePlay设计与开发； 
负责UE4射击类手游项目的系统框架的搭建与维护； 
负责UE4射击类手游项目前后台同步方案的实现和优化； 
负责UE4射击类手游项目的深度性能分析和优化； 
负责UE4射击类手游项目高品质动画方案的设计与实现； 
负责UE4大世界开发工作流及制作管线的制定与工具支持； 与后台开发以及策划设计人员进行良好的沟通，完成游戏功能的开发和优化。",http://careers.tencent.com/jobdesc.html?postId=1443491679922298880
48549-推荐系统研发工程师,IEG,深圳,中国,技术,"负责推荐系统的研发和机器学习平台的设计与开发，包括： 
1、推荐重点业务支撑，统一平台化支持推荐/搜索等算法效果迭代； 
2、性能优化，持续提升数据预处理/训练/预估性能； 
3、支持业务策略开发。 
",http://careers.tencent.com/jobdesc.html?postId=1407912919076708352
18428-金融科技财付通NOSQL高级研发工程师,CDG,深圳,中国,技术,"负责开发面向金融级、高性能、高可用、强一致/最终一致的NOSQL存储服务；
负责建设NOSQL存储服务周边的运营体系；
负责指导职场新同学的成长与学习；",http://careers.tencent.com/jobdesc.html?postId=0
31504-测试开发工程师（CSIG全资子公司）,CSIG,重庆,中国,技术,"1.负责安灯系列产品的质量保障工作，根据产品需求对安灯（服务管理平台）进行测试，包括测试计划和方案、测试环境、功能测试、接口测试、性能测试等；
2.推进各端自动化体系、专项测试体系、工具平台的建设和优化，持续提升测试效率；
3.协助开发人员定位问题，推动问题及时解决，保证版本发布质量；
4.推动整个研发团队的质量意识，在保障高质量的同时通过devops提升研发效能。
",http://careers.tencent.com/jobdesc.html?postId=0
41072-云产品二部高端岗位专用,CSIG,深圳,中国,技术,"负责云基础技术PaaS层产品（例如：大数据，物联网，音视频通信等）的技术开发，或者产品设计；
负责云基础技术PaaS层产品团队的搭建和团队的管理。",http://careers.tencent.com/jobdesc.html?postId=0
31504-容器运维工程师,CSIG,西安,中国,技术,"1、参与运维支撑平台建设，开发工具，提升运营效率；
2、对线上事故进行快速响应并建立机制、平台提升处理效率；
3、推动运维优化，牵头技术运营的整体规划。",http://careers.tencent.com/jobdesc.html?postId=1451079947115307008
26699-腾讯惠聚高级前端开发工程师,CSIG,深圳,中国,技术,"负责智慧零售腾讯惠聚产品的前端开发，包括平台系统建设和C端产品开发；
负责前端技术的探索和技术优化及公共组件的开发；
负责系统的架构设计、框架选型、组件化抽象与复用、重构和优化；学习和研究新技术以满足产品需求。

",http://careers.tencent.com/jobdesc.html?postId=1450072975318458368
TEG09-雾计算PCDN高级研发工程师,TEG,深圳,中国,技术,"负责雾计算PCDN产品的特性开发、接入质量保证和性能优化；
负责PCDN客户的定制化和通用接入方案；
负责深入分析行业和用户动态；",http://careers.tencent.com/jobdesc.html?postId=1334767620288684032
WXG07-广研-QQ邮箱web前端开发工程师,WXG,广州,中国,技术,"负责QQ邮箱web前端平台开发工作；
打造效率工具的同时负责相关领域的技术难点攻关，技术框架的优化，产品性能深度优化等。
",http://careers.tencent.com/jobdesc.html?postId=0
41071-腾讯云视频会议iOS/Mac端开发工程师（CSIG全资子公司）,CSIG,西安,中国,技术,"1.负责视频会议iOS或Mac端相关业务需求开发；
2.负责视频会议业务开发；
3.负责视频会议稳定性及性能优化；
4.负责视频会议客户反馈问题跟进及效率工具开发；",http://careers.tencent.com/jobdesc.html?postId=1346701203429400576
WXG10-113 企业微信后台开发工程师（广州/成都/深圳）,WXG,广州,中国,技术,负责企业微信应用类后台系统开发/维护/运营工作。,http://careers.tencent.com/jobdesc.html?postId=1339050892208381952
44324-后端研发工程师（csig全资子公司）,S1,长沙,中国,技术,"负责腾讯云安全合规产品的研发工作，分析系统相关需求、设计技术架构、落地技术方案；
挖掘并跟进系统性能、稳定性、可靠性等的优化，持续保障和提升产品质量；
跟进研发规范和技术体系建设，不断提升研发效率。



此岗位为腾讯集团旗下全资子公司编制岗位
",http://careers.tencent.com/jobdesc.html?postId=1230336893728591872
35598-信息流视频推荐算法高级研究员,PCG,北京,中国,技术,"负责独立端（浏览器、快报）的Feed流相关推荐算法的研发，通过在召回、排序上对样本、特征、模型以及相关策略的不断优化，持续提升视频等业务在不同场景的效率和用户体验。
对技术有追求，能够紧跟工业界、学术界的前沿技术，并能够结合业务的实际特点将相关技术落地产生实际效果，追求极致。
在人与信息这条赛道上，愿意不断尝试，并相信技术的力量，通过技术的方式持续改进人类获取信息的效率。",http://careers.tencent.com/jobdesc.html?postId=1277893826043715584
35597-腾讯看点iOS开发工程师,PCG,深圳,中国,技术,"负责腾讯看点相关功能的需求开发和功能维护;
负责客户端功能优化，组件封装，技术难点攻坚，新技术研究落地等工作；",http://careers.tencent.com/jobdesc.html?postId=1267741282994757632
44272-客户端高级工程师,PCG,深圳,中国,技术,"1. 负责创新产品业务客户端侧开发相关工作，负责项目组客户端方向技术建设；
2. 根据项目规划制定开发方案，负责客户端架构的设计与优化；
3. 负责业务app的整体迭代与规划，优化客户端团队的开发流程、规范，提升团队效率。
",http://careers.tencent.com/jobdesc.html?postId=1379441731707084800
40834-灯塔大数据分析师,PCG,深圳,中国,技术," 1、现有数据产品的模型升级与维护
2、数据埋点上报规范、数据治理，数据体系和数仓建设
3、融合引擎查询调度算法优化
4、 内部产品数据指标的建设
5、 跨团队项目协调",http://careers.tencent.com/jobdesc.html?postId=1376437791428190208
31504-腾讯云计算产品SRE(深圳/北京/上海) （上海）,CSIG,上海,中国,技术,"IaaS 计算产品SRE团队，负责腾讯云计算产品平台业务可用性，负责虚拟化计算业务生命周期的维护
1.在服务(业务)上线前，通过系统设计调试、框架调试、容量规划、审计流程等提升服务可靠性
2.通过测量和监控可用性、延迟等整体系统运行状况，在服务(业务)投入使用后进行维护
3.通过自动化等机制持续扩展系统，并通过推动改进可靠性和快速变更满足业务需求
4. 事件突发响应和事后优化闭环",http://careers.tencent.com/jobdesc.html?postId=1387250796562751488
18425-跨境业务测试工程师（深圳）,CDG,深圳,中国,技术,"负责腾讯跨境业务的测试工作； 
负责后台接口自动化测试以及自动化测试体系的建设； 
承担安全、性能、可靠性、兼容性等专项测试工作；  
参与研究与探索前沿测试技术，辅助提升质量和效率。",http://careers.tencent.com/jobdesc.html?postId=1341353994190069760
22989-FPGA开发高级工程师,CSIG,上海,中国,技术,"1) 负责根据系统设计要求进行FPGA代码的设计、开发与验证；
2) 配合软件工程师进行产品设计过程中的软硬件联调和验证；
3) 跟踪FPGA厂商产品及业界应用动态，根据业务需求进行FPGA的选型与评估。",http://careers.tencent.com/jobdesc.html?postId=1442108654835736576
40931-智慧交通数据平台专家架构师,CSIG,北京,中国,技术,"1. 负责智慧交通数据及应用平台设计开发和优化； 
2. 负责数据计算性能和算法调优、高性能数据服务框架设计与开发；  
3. 负责建立智慧交通大数据挖掘、分析和统计的基础平台；
4. 对各类结构化、非结构化数据进行清洗融合； 
5. 提升智慧交通数字底座的影响力和易用性。",http://careers.tencent.com/jobdesc.html?postId=1336881459411034112
23671-企鹅号数据科学leader（生态机制方向）,PCG,北京,中国,技术,"定义好的内容创作生态，并制定相关的指标评估体系，监控及分析，并不断迭代，提升其科学性、合理性；
通过对内容创作生态建模，和归因分析、因果推断等的应用，建立生态优化与牵引能力，通过科学决策来支持生态建设；
负责项目相关的实验设计和执行，给出实验分析并给业务决策提供推荐方案。",http://careers.tencent.com/jobdesc.html?postId=1420010578583232512
41070-电子签业务前端开发工程师（CSIG全资子公司）武汉,CSIG,武汉,中国,技术,"1. 负责电子签业务控制台及小程序功能模块的开发；
2. 参与产品需求的讨论和梳理，调研和撰写技术方案；
3. 对需求的分解、设计、实施及风险评估；

",http://careers.tencent.com/jobdesc.html?postId=1376456553913131008
41070-SaaS连接器产品后台开发（CSIG全资子公司）（西安）,CSIG,西安,中国,技术,"参与SaaS连接器产品的后台研发工作；
参与相关系统的架构设计和评审，参与项目的技术攻坚和优化；
参与系统文档的撰写、维护。
",http://careers.tencent.com/jobdesc.html?postId=1387300474037739520
TEG03-广告转化产品后台leader/专家（深圳）,TEG,深圳,中国,技术,"1.	负责广告转化产品的Java后台架构设计与管理工作；
2.	负责制定团队技术规范、推动后台技术架构优化，保持系统架构的合理性、稳定性和技术前瞻性；
3.	理解产品业务，深入发掘和分析业务需求，主导架构设计及核心开发工作，推动技术不断升级，解决客户和平台问题；
4.	持续提升系统在高并发场景下的性能，同时能够主动及时发现系统潜在的技术风险并推动解决；",http://careers.tencent.com/jobdesc.html?postId=1387328607365373952
25927-游戏测试经理（成都）,IEG,成都,中国,技术,"负责项目计划和迭代计划的制定、跟进和总结回顾，推动产品需求、运营需求和技术需求的落地执行，排除障碍，确保交付时间和质量；
快速上手业务，并组织团队完成产品的质量体系构建和管理工作； 招聘并构建测试团队，完成团队的建设和发展，实现良好的跨团队合作； 与合作厂商行成良好的合作关系，建设起业务的质量流程体系；  
优化、提高团队的测试效率和输出质量，主动发现问题并优化改善，做好过程和结果的积极反馈和团队的反思提升工作； 承担团队的游戏运营品质和责任，关注并提升团队业绩； 承担外网游戏品质责任，关注项目业绩；",http://careers.tencent.com/jobdesc.html?postId=1397736538464329728
CSIG15-智能平台产品部-自然语言处理研究员（北京）,CSIG,北京,中国,技术,"负责智慧教育或对话系统相关的自然语言处理任务；
追踪并实践NLP前沿技术，预研和实现相关模型。",http://careers.tencent.com/jobdesc.html?postId=1324895099737350144
18436-推荐系统架构专家,CDG,深圳,中国,技术,"1、负责推荐平台后端服务的方案设计及研发，用于理财、证券、信用卡、通讯充值等推荐场景。
2、负责推荐算法工程平台的建设以及在线serving的优化。
3、能够支持推荐算法的快速开发，效果分析和快速迭代，提升迭代效率。",http://careers.tencent.com/jobdesc.html?postId=1373483622987735040
30360-QQ基础-iOS开发工程师,PCG,深圳,中国,技术,"负责手机QQ客户端软件的产品开发与维护；
负责高质量的设计和编码，承担重点、难点的技术攻坚，参与项目架构设计与实现； 
和产品经理配合，深度参与手机产品需求讨论，功能定义等；",http://careers.tencent.com/jobdesc.html?postId=1404729787099914240
22989-腾讯云API高级研发工程师(CSIG全资子公司)（西安）,CSIG,西安,中国,技术,"1、负责腾讯云海量网关的系统建设、架构设计、功能开发和持续优化，建设高并发、低时延、高可用的平台；
2、负责腾讯云API生命周期管理，建设稳定易用的接入系统。",http://careers.tencent.com/jobdesc.html?postId=1430907349375131648
31329-音频/语音处理资深研究员,PCG,深圳,中国,技术,作为音频/语音处理方向的应用研究员，你将担负起相关方向的研究、孵化和技术落地，包括数据规划、模型训练、技术预研以及算法创新工作。你将有机会和其他专业方向比如计算机视觉，自然语言处理的研究员组团攻关富有挑战性的项目。你也将负责把最新的创新成果发表在相关领域的顶级刊物上，在行业和学界形成影响力。,http://careers.tencent.com/jobdesc.html?postId=1321352203683766272
22989-数据库后台研发工程师（CSIG全资子公司）（西安）,CSIG,西安,中国,技术,"1.负责腾讯云开源和自研数据库（OLTP/OLAP）的架构设计和后台研发工作；
2.负责腾讯云SAAS产品（DTS/DBS/DMC/DBbrain等）研发工作；
3.负责腾讯云数据库业务系统、管控、内核相关开发工作；
4.负责腾讯云数据库稳定性优化、性能调优等工作。",http://careers.tencent.com/jobdesc.html?postId=1399568022816956416
41073-运维开发工程师（CSIG全资子公司）,CSIG,西安,中国,技术,"1. 负责腾讯云AI云平台项目部署、运维问题的排查解决
2. 负责腾讯云AI云平台环境的健康检查、监控和日常问题处理
3. 参与腾讯云AI云平台的部署架构设计、运维方案、实施方案编制与优化",http://careers.tencent.com/jobdesc.html?postId=0
38663-QQ影像-移动端开发工程师,PCG,上海,中国,技术, 负责客户端功能开发与架构设计、功能开发、性能优化以及相关技术研究； 负责相机拍摄技术与视频编辑技术开发，优化App性能，设计重构代码；,http://careers.tencent.com/jobdesc.html?postId=0
38663-iOS/Android客户端开发工程师,PCG,上海,中国,技术,"负责客户端功能开发与架构设计、功能开发、性能优化以及相关技术研究； 
负责相机拍摄技术与视频编辑技术开发；
负责优化App性能，设计重构代码；",http://careers.tencent.com/jobdesc.html?postId=1405708664232222720
WXG01-微信推荐算法高级工程师（视频号）（广州/深圳）,WXG,广州,中国,技术,"1. 精通常用机器学习算法、深度学习算法在推荐系统/搜索/广告的应用理论和实践，在表示学习、多目标模型和强化学习等有工业实践经验者优先；
2. 熟悉tensorflow/pytorch等框架，有Hadoop、Spark、Flink等平台海量数据处理经验；
3. 具有良好的工程实现能力，熟练掌握C/C++、Java、Python、Scala等至少一种编程语言；
4. 有较好的沟通能力、团队协作能力，积极主动，愿意接受挑战；
5. 计算机、数学相关专业硕士及以上学历，两年以上工作经验。",http://careers.tencent.com/jobdesc.html?postId=0
WXG01-微信视频号推荐系统后台工程师（广州）,WXG,广州,中国,技术,"负责视频号推荐系统后台在线服务开发工作；
负责推荐算法中台开发和性能优化工作，包括模型在线推理服务、特征处理、训练框架等。",http://careers.tencent.com/jobdesc.html?postId=1418107930191863808
